GEOID,NAME,variable,estimate,moe,totpop,totnhisp_wh,totnhisp_bk,totnhisp_as,medhhinc,medhhinc_wh,medhhinc_bk,tenure,ten_ownocc,ten_renter,w_ten_renter,b_tenure,b_ten_ownocc,b_ten_renter,moe_totpop,moe_totnhisp_wh,moe_totnhisp_bk,moe_B03002_006,moe_medhhinc,moe_medhhinc_wh,moe_medhhinc_bk,moe_tenure,moe_ten_ownocc,moe_ten_renter,moe_w_ten_renter,moe_b_tenure,moe_b_ten_ownocc,moe_b_ten_renter,pct_black,moe_pct_black,pct_white_renter,moe_white_renter,pct_bnh_renter,pct_bnh_renter2,pct_renter,moe_bnh_renter,pct_non_white,pct_asian,DRR1516,DRR1516C,DRR2122,DRR2122C
"421010214004","Block Group 4, Census Tract 214, Philadelphia County, Pennsylvania",B03002_001,"801","261","801","629","108","0","71250",,,"370","224","146","125","21","0","21","261","195","142","11","27399",,,"104","64","81","78","24","11","24","13.48","17.17","85.62","24.45","14.38","5.68","39.46","14.37","21.47","0","0.252473",0.0 - 0.5,"-0.797829",Below Area Average
"421010202003","Block Group 3, Census Tract 202, Philadelphia County, Pennsylvania",B03002_001,"991","763","991","34","511","0","35411",,,"386","220","166","0","259","93","166","763","52","353","11","4654",,,"208","176","131","11","176","130","131","51.56","53.34","0","6.63","100","43.01","43.01","111.6","96.56999999999999","0","-1.955927",Below Area Average,"-1.997129",Below Area Average
"421010125022","Block Group 2, Census Tract 125.02, Philadelphia County, Pennsylvania",B03002_001,"965","333","965","675","26","229","93239",,,"649","0","649","504","26","0","26","333","279","42","163","27121",,,"193","11","193","184","42","11","42","2.69","4.25","77.66","16.45","4.01","4.01","100","6.36","30.05","23.73",NULL,Insufficient Data,NULL,Insufficient Data
"421010004032","Block Group 2, Census Tract 4.03, Philadelphia County, Pennsylvania",B03002_001,"965","336","965","758","27","63","165890",,,"694","402","292","250","0","0","0","336","297","48","72","68543",,,"166","180","115","116","11","11","11","2.8","4.88","85.62","21","0","0","42.07","3.77","21.45","6.53","3.898973",3.0 or Above,"0.244971",0.0 - 0.5
"421019804001","Block Group 1, Census Tract 9804, Philadelphia County, Pennsylvania",B03002_001,"0","11","0","0","0","0",,,,"0","0","0","0","0","0","0","11","11","11","11",,,,"11","11","11","11","11","11","11",,,,,,,,,,,NULL,Insufficient Data,NULL,Insufficient Data
"421010279013","Block Group 3, Census Tract 279.01, Philadelphia County, Pennsylvania",B03002_001,"563","479","563","0","563","0",,,,"159","94","65","0","159","94","65","479","11","479","11",,,,"94","66","66","11","94","66","66","100","120.32","0","16.92","100","40.88","40.88","143.6","100","0","-0.745027",Below Area Average,"1.683071",1.5 - 2.0
"421010373003","Block Group 3, Census Tract 373, Philadelphia County, Pennsylvania",B03002_001,"1481","450","1481","659","358","17","89019",,,"873","0","873","553","303","0","303","450","269","206","26","28232",,,"219","11","219","177","191","11","191","24.17","11.81","63.34","12.59","34.71","34.71","100","20.07","55.5","1.15",NULL,Insufficient Data,NULL,Insufficient Data
"421010242002","Block Group 2, Census Tract 242, Philadelphia County, Pennsylvania",B03002_001,"924","394","924","253","623","0","9478",,,"667","55","612","181","464","33","431","394","241","328","11","6500",,,"279","60","272","205","228","50","223","67.42","20.82","29.58","30.81","70.42","64.62","91.75","18.66","72.62","0","0.597273",0.5 - 1.0,"5.580871",3.0 or Above
"421010360001","Block Group 1, Census Tract 360, Philadelphia County, Pennsylvania",B03002_001,"1129","278","1129","789","208","61",,,,"380","202","178","105","89","16","73","278","256","96","61",,,,"142","70","132","126","55","25","52","18.42","7.19","58.99","55.65","41.01","19.21","46.84","42.17","30.12","5.4","-0.059227",Below Area Average,"-0.818529",Below Area Average
"421010290001","Block Group 1, Census Tract 290, Philadelphia County, Pennsylvania",B03002_001,"1820","1224","1820","0","684","314","32813",,,"442","269","173","42","113","113","0","1224","11","1030","276","25584",,,"223","193","142","79","151","151","11","37.58","50.64","24.28","41.09","0","0","39.14","6.36","100","17.25","-0.503127",Below Area Average,"-0.277529",Below Area Average
"421010188011","Block Group 1, Census Tract 188.01, Philadelphia County, Pennsylvania",B03002_001,"334","253","334","210","15","0",,,,"171","86","85","51","15","0","15","253","235","26","11",,,,"129","105","87","82","26","11","26","4.49","7","60","74.40000000000001","17.65","8.77","49.71","24.69","37.13","0","-1.940127",Below Area Average,"-3.120629",Below Area Average
"421010209004","Block Group 4, Census Tract 209, Philadelphia County, Pennsylvania",B03002_001,"1299","414","1299","1054","75","80","96172",,,"531","157","374","364","11","11","0","414","316","102","80","33111",,,"120","74","115","114","19","19","11","5.77","7.63","97.33","5.79","0","0","70.43000000000001","2.94","18.86","6.16","-0.370727",Below Area Average,"-1.342629",Below Area Average
"421010378006","Block Group 6, Census Tract 378, Philadelphia County, Pennsylvania",B03002_001,"0","11","0","0","0","0",,,,"0","0","0","0","0","0","0","11","11","11","11",,,,"11","11","11","11","11","11","11",,,,,,,,,,,NULL,Insufficient Data,NULL,Insufficient Data
"421010160021","Block Group 1, Census Tract 160.02, Philadelphia County, Pennsylvania",B03002_001,"704","473","704","595","75","14",,,,"504","454","50","0","50","0","50","473","454","94","21",,,,"423","414","79","11","79","11","79","10.65","11.27","0","22","100","9.92","9.92","223.45","15.48","1.99","9.125073",3.0 or Above,"13.645471",3.0 or Above
"421010160022","Block Group 2, Census Tract 160.02, Philadelphia County, Pennsylvania",B03002_001,"673","223","673","548","0","20","80813",,,"345","188","157","137","0","0","0","223","207","11","31","39656",,,"127","87","106","107","11","11","11","0","1.63","87.26000000000001","34.26","0","0","45.51","7.01","18.57","2.97","3.429673",3.0 or Above,"1.946071",1.5 - 2.0
"421010161003","Block Group 3, Census Tract 161, Philadelphia County, Pennsylvania",B03002_001,"927","350","927","283","0","420",,,,"524","221","303","32","0","0","0","350","142","11","248",,,,"261","107","254","24","11","11","11","0","1.19","10.56","11.88","0","0","57.82","3.63","69.47","45.31","-0.212427",Below Area Average,"1.199871",1.0 - 1.5
"421010192002","Block Group 2, Census Tract 192, Philadelphia County, Pennsylvania",B03002_001,"1969","814","1969","241","463","0",,,,"562","266","296","237","156","97","59","814","245","392","11",,,,"298","147","279","258","111","108","107","23.51","17.37","80.06999999999999","43.61","19.93","10.5","52.67","30.88","87.76000000000001","0","0.814273",0.5 - 1.0,"5.204971",3.0 or Above
"421010329001","Block Group 1, Census Tract 329, Philadelphia County, Pennsylvania",B03002_001,"1067","488","1067","521","61","0","49625",,,"493","242","251","111","135","0","135","488","187","92","11","26587",,,"209","87","176","84","142","11","142","5.72","8.220000000000001","44.22","12.59","53.78","27.38","50.91","42.17","51.17","0","-0.605427",Below Area Average,"0.078771",0.0 - 0.5
"421010362021","Block Group 1, Census Tract 362.02, Philadelphia County, Pennsylvania",B03002_001,"2554","854","2554","1769","18","470","84985",,,"970","922","48","24","12","12","0","854","516","22","626","59086",,,"247","248","54","40","20","20","11","0.7","0.83","50","61.48","0","0","4.95","22.92","30.74","18.4","-0.178127",Below Area Average,"-1.492029",Below Area Average
"421010027011","Block Group 1, Census Tract 27.01, Philadelphia County, Pennsylvania",B03002_001,"2045","454","2045","1096","216","237","60608",,,"978","493","485","315","64","33","31","454","323","142","194","20603",,,"250","215","136","129","37","21","37","10.56","6.54","64.95","19.38","6.39","3.17","49.59","7.42","46.41","11.59","1.302573",1.0 - 1.5,"2.130571",2.0 - 2.5
"421010012043","Block Group 3, Census Tract 12.04, Philadelphia County, Pennsylvania",B03002_001,"908","243","908","756","47","18","73786",,,"422","143","279","268","0","0","0","243","246","54","25","23367",,,"102","65","105","102","11","11","11","5.18","5.78","96.06","5.45","0","0","66.11","3.94","16.74","1.98","2.276073",2.0 - 2.5,"0.680671",0.5 - 1.0
"421010369011","Block Group 1, Census Tract 369.01, Philadelphia County, Pennsylvania",B03002_001,"0","11","0","0","0","0",,,,"0","0","0","0","0","0","0","11","11","11","11",,,,"11","11","11","11","11","11","11",,,,,,,,,,,NULL,Insufficient Data,NULL,Insufficient Data
"421010390011","Block Group 1, Census Tract 390.01, Philadelphia County, Pennsylvania",B03002_001,"906","448","906","115","572","42","26039",,,"415","113","302","17","232","52","180","448","112","454","67","12213",,,"181","71","184","27","138","66","121","63.13","39.2","5.63","8.26","59.6","43.37","72.77","16.93","87.31","4.64","1.083273",1.0 - 1.5,"6.202671",3.0 or Above
"421010188022","Block Group 2, Census Tract 188.02, Philadelphia County, Pennsylvania",B03002_001,"1268","1261","1268","50","292","0","6302",,,"336","96","240","25","274","59","215","1261","71","567","11","3624",,,"313","107","303","42","318","96","302","23.03","38.41","10.42","11.55","89.58","63.99","71.43000000000001","55.16","96.06","0","-0.610027",Below Area Average,"-0.850629",Below Area Average
"421010178001","Block Group 1, Census Tract 178, Philadelphia County, Pennsylvania",B03002_001,"557","384","557","69","160","0",,,,"271","82","189","45","98","31","67","384","82","174","11",,,,"168","73","161","71","111","55","104","28.73","24.16","23.81","31.62","35.45","24.72","69.73999999999999","46","87.61","0","-1.901627",Below Area Average,"-2.271029",Below Area Average
"421010006002","Block Group 2, Census Tract 6, Philadelphia County, Pennsylvania",B03002_001,"538","134","538","381","48","59","87697",,,"385","0","385","292","42","0","42","134","110","42","37","9301",,,"81","11","81","73","42","11","42","8.92","7.48","75.84","10.24","10.91","10.91","100","10.66","29.18","10.97",NULL,Insufficient Data,NULL,Insufficient Data
"421010001013","Block Group 3, Census Tract 1.01, Philadelphia County, Pennsylvania",B03002_001,"0","11","0","0","0","0",,,,"0","0","0","0","0","0","0","11","11","11","11",,,,"11","11","11","11","11","11","11",,,,,,,,,,,NULL,Insufficient Data,NULL,Insufficient Data
